3035,A,Occasionally (1%-9%),09/25/08 Wii,Team Outfit,Menu/GUI,Occasionally - Menu/GUI - Team Outfit: User lost left and right menu functionality in the Team Outfit Menu.,"Summary:
Occasionally, when in the Team Outfit Menu, it the user spams the control stick left and right and up and down the user will lose the highlight graphic and the will lose left and right functionality in the Team Outfit Menu until the title has been restarted.

Steps to Reproduce:
1) User selected the Team Outfit Menu,
2) Spam the Control Stick while trying to cause the menu to lag,
4) The user noticed that the circle highlight graphic had disappeared,
5) The user observed that they had lost all right and left functionality for the Team Outfit Menu until the title was restarted.

Expected Results:
The user must not lose any functionality while using the Team Outfit Menu.

Note(1).
Video available on request.
Note: On 10-6-08 build, the issue occurred once on the Main Menu after backing out from the Career Mode menu","[vDev13 Fun Labs (AMP Dev) -- 10/03/2008 10:41:41 PM]
couldn't reproduce it
[Kyle Kleven (AMP QA Lead) -- 10/07/2008 04:56:30 AM]
Verified Open in 10/06/08 Wii build.",39718,39728,,AMP QA (E)\Wii,,6. Dev - Open
3030,B,Frequently (50%-59%),09/25/08 Wii,Gameplay,Video/Graphic,"Frequently - Video/Graphic - Jacksonville, Florida: At spawn-point, team-mates were facing wrong direction","Summary:
Frequently, in NPPL Xtreme Paintball Beyond The Paint, when initiating a 2nd preliminary match, the user's character's teammates were facing the wrong direction.

Steps to Reproduce:
1) From Main Menu user selected Career Mode.
2) Selected Play Tournament.
3) Selected Jacksonville, Florida tournament.
4) Won first game.
5) Initiated 2nd match.
6) Upon enter gameplay the user's character's team-mates were facing the wrong direction.

Expected Results:
User's character's team-mates must be facing down-field towards opponent.

Note():
Video-documentation available.","[Kyle Kleven (AMP QA Lead) -- 09/30/2008 01:39:16 AM]
Verified Open in 09/28/08 Wii build.",39717,39721,,AMP QA (E)\Wii,,6. Dev - Open
3029,C,Always (100%),09/25/08 Wii,Woodsball - Gold Mine Field,Collision Detection,Collision Detection - Exhibition - Gold Mine Field: The rock wall outside the fence at the opposing team's side does not detect paintball collision.,"Summary:
During Exhibition gameplay, Gold Mine Field, when the user's character shoots paintballs at the rock wall just outside the fence at the opposing team's side, the paintballs pass through, leaving no paint decals.

Steps to Reproduce:
1) Select Exhibition from the Main Menu
2) Press the 2 Button to change to Woodsball
3) Press the A Button to Continue
4) Select the Gold Mine Field
5) Travel the user's character to the opposing team's side of the field
6) Shoot paintballs at the rock wall just outside the fence
7) The paintballs pass through the rock

Expected Results:
The rock wall must detect paintball collision and display the appropriate paint decals.","[Kyle Kleven (AMP QA Lead) -- 10/02/2008 06:34:29 AM]
Verified Open in 10/01/08 Wii build.
[Kyle Kleven (AMP QA Lead) -- 10/04/2008 09:59:40 AM]
Verified Open in 10/03/08 Wii build.",39717,39725,,AMP QA (E)\Wii,,6. Dev - Open
3005,B,Always (100%),09/20/08 X360,Menu System,Menu/GUI,Menu/GUI - Menu System: The Player can only choose to play as one of five different teams,"Summary:
The Player can only choose to play as one of five different teams

Steps to Reproduce:
1) From the Exhibition Menu.
2) The Player highlights the Player Team selection, and only five teams are available.

Expected Results:
The Player must be able to select from all available teams.

Notes:
1) This also occurs in the Team Selection Menu, when creating a new game.","[George Batog (AMP Production) -- 09/26/2008 08:00:00 PM]
This bug is valid only for Exhibition mode.
Tournament mode can only be played with one of the 5 made up teams.

[vDev13 Fun Labs (AMP Dev) -- 10/12/2008 05:12:24 PM]
I really do not know why this issue is in our ownership. This is a design decision therefore is not a bug. Please not that this is available for ALL platforms so please do not assign again this bug. Thanks

[George Batog (AMP Production) -- 10/12/2008 05:20:34 PM]
This was YOUR own design decision. The way we discussed it quite a while back, you shoudl have been able to play all teams (I even sent an email about this at some point). I understand this cannot be fixed now, but please, send it as WNF (which it is) and with the right notes (and tone).

[vDev13 Fun Labs (AMP Dev) -- 10/18/2008 12:40:04 PM]
from time considerations.

[vDev13 Fun Labs (AMP Dev) -- 10/20/2008 06:36:19 AM]
not enough time",39717,39741,,AMP QA (E)\Xbox 360,,6. Dev - Open
2983,B,Always (100%),09/18/08 X360,Gameplay,Menu/GUI,Menu/GUI - Gameplay: The Player has no indication as to which Player they are in gameplay,"Summary:
In gameplay, the Player has no indication as to which Player they are in gameplay

Steps to Reproduce:
1) During gameplay, any single player mode, with at least one teammate remaining.
2) The Player is shot and eliminated.
3) The Player takes control of a teammate, and there is no indication of the teammate's name.

Expected Results:
The name of the currently controlled teammate must appear.

Notes:
1) Player's can customize their teammates, leading to different strategies based on the skills of the controlled teammate.",,39717,39717,,AMP QA (E)\Xbox 360,,6. Dev - Open
2939,B,Always (100%),09/22/08 Wii,Dynasty Training Drills,Video/Graphic,Video/Graphic - Dynasty Training Drills - Dodging and Snapping Stage 1: The opponents spawn in front of the user's view,"Summary: 
During Dynasty Training Drills, in Dodging and Snapping Stage 1, the opponents spawn in front of the user's view

Steps to Reproduce:
1) Enter Dynasty Training Drills, in Dodging and Snapping Stage 1
2) Twist and hold the Wii Remote to the right or left until the user's character performs a lean
3) Shoot and eliminate the opponents that appear behind the ""DYNASTY"" bunkers
4) Observe that new opponents appear in front of the user's view when spawning behind the ""DYNASTY"" bunkers 

Expected Results:
Opponent's must not spawn in front of the user's view","[Kyle Kleven (AMP QA Lead) -- 10/02/2008 06:34:29 AM]
Verified Open in 10/01/08 Wii build.
[Kyle Kleven (AMP QA Lead) -- 10/04/2008 09:59:40 AM]
Verified Open in 10/03/08 Wii build.",39716,39725,,AMP QA (E)\Wii,,6. Dev - Open
2915,A,Once,09/18/08 X360,Gameplay,Crash,Once - Crash - Gameplay: The Player was reloading and was shot,"Summary:
In gameplay Career mode Orlando Cup Pro Circuit, the Player crashed while reloading the marker and getting shot.

Steps to Reproduce:
1) During gameplay, in Orlando Cup Pro Circuit,
2) The Player was reloading and was shot by the opposing team and the game crashed with a fatal error.

Expected Results:
The game must not crash when multiple actions occur.

Notes:
1) Crash Dump is available on the FTP.",,39716,39716,,AMP QA (E)\Xbox 360,,6. Dev - Open
2850,B,Always (100%),09/18/08 X360,Gameplay,Gameplay,Gameplay: The Player is able to push other characters when going prone,"Summary:
In gameplay, when the Player goes prone next to another character, that character is pushed out of the way.

Steps to Reproduce:
1) During gameplay,
2) The Player proceeds to any NPC.
3) The Player presses B (prone) button, and that NPC is pushed away.

Expected Results:
Characters must not be pushed away when the Player is only in the prone position.",,39715,39717,,AMP QA (E)\Xbox 360,,6. Dev - Open
2729,B,Frequently (80%-89%),09/20/08 X360,Gameplay,Gameplay,Frequently - Gameplay: The aiming reticule when leaning does not indicate where the shots will hit,"Summary:
The aiming reticule when leaning does not indicate where the shots will hit

Steps to Reproduce:
1) During gameplay, any level, single player.
2) The Player holds the Left Bumper (Sprint) down to sprint.
3) The Player pulls and holds the Left Trigger (Lean) while sprinting.
4) The Player presses the Right Bumper (Fire) or pulls the Right Trigger (Fire).
5) The Player releases the Left Bumper.
6) The Player fires while leaning, and the reticule does not indicate where the shots will hit.

Expected Results:
The aiming reticule must always indicate the location the shots will hit.

Notes:
1) This goes away after running again, without holding down the Left Trigger.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2701,Comment,Always (100%),09/18/08 X360,Gameplay,Gameplay,Comment - Gameplay: Sliding is innacurately implemented,"Summary:
In gameplay, sliding is innacurately implemented.

Expected Results:
Sliding should be implemented as follows:
The Player should be allowed control of the duration and length of the slide, as to not get stuck sliding when the Player does not want to. This could be done by utilizing a hold and release button combo.","[George Batog (AMP Production) -- 09/23/2008 01:20:25 PM]
We need to have an explanation as to how you can control the length of your slide.

[John Hart (AMP QA Lead) -- 10/06/2008 01:49:12 AM]
The length could be just like the sprint meter. you have a default slide length and then you could just push the slide button again to cut the slide short. Or hold to slide and if/when you choose to cut the slide short, release the button. Again, using a slide meter.

Just a thought.

[Justin Westplate (AMP QA Lead) -- 10/20/2008 08:55:40 AM]
As of the 10/17/08 Build, the User is able to slightly slow down their slide; however, it is not as accurate as it could be by using button holds as opposed to button presses.

Ideally, the slide should last for as long as the User holds down the A Button. The on screen prompt would be changed to ""Hold [A button graphic] to Slide"". The slide would trigger when the A button is pressed, and would continue until the User's Character runs out of momentum, or when the User releases the A button.",39714,39741,,AMP QA (E)\Xbox 360,,6. Dev - Open
2699,B,Always (100%),09/18/08 X360,Gameplay,Gameplay,Gameplay: Sliding into obstacles does not stop the Player,"Summary:
In gameplay, sliding into obstacles or barriers does not cause the Player to stop, and will slide around them.

Steps to Reproduce:
1) During gameplay,
2) The Player proceeds towards a bunker.
3) The Player presses the RB and A buttons to slide into the bunker.
4) The Player slides into the bunker and is pushed around it while still in the slide animation.

Expected Results:
The Player must not slide around bunkers or obstacles",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2696,A,Frequently (80%-89%),09/20/08 X360,Woodsball - Train Depot Field,Collision Detection,Frequently (80%-89%) - Collision Detection - Train Depot Field: User is able to Dive into the wood stacks and become stuck inside,"Summary:
Frequently (80%-89%), during Gameplay, at Train Depot Field, the user is able to Dive into the wood stacks and become stuck inside.

Steps to Reproduce:
1) User 1 Creates a match at Train Depot Field,
2) User 2 joins User 1's game,
3) Proceeds to Gameplay,
4) Gameplay begins,
5) Navigates to a stack of wood,
6) Runs towards the end cap of the wood,
7) Presses A button to Dive just before reaching the wood stack,
8) Observes diving into the wood stack and becoming stuck inside.

Expected Results:
All objects must have proper collision.

NOTE(1): Also occurs in PS3.
NOTE(2): Screenshots attached.","[John Hart (AMP QA Lead) -- 10/24/2008 01:58:55 AM]
Verified in the 10/22 build",39714,39745,,AMP QA (E)\Xbox 360,,6. Dev - Open
2666,B,Always (100%),09/20/08 X360,Speedball - SC Village,Video/Graphic,Video/Graphic - Speedball - SC Village: There are 6 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.,"Summary:
During gameplay, Speedball, SC Village, there are 6 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select SC Village,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 6 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2665,B,Always (100%),09/20/08 X360,"Speedball - San Jose, California",Video/Graphic,"Video/Graphic - Speedball - Santa Clara, California: There are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Santa Clara, California, there are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Santa Clara, California,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 7 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2664,B,Always (100%),09/20/08 X360,"Speedball - San Bernardino, California",Video/Graphic,"Video/Graphic - Speedball - San Bernardino, California: There are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, San Bernardino, California, there are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select San Bernardino, California,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 5 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2663,B,Always (100%),09/20/08 X360,"Speedball - Las Vegas, Nevada",Video/Graphic,"Video/Graphic - Speedball - Las Vegas, Nevada: There are 2 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Las Vegas, Nevada, there are 2 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Las Vegas, Nevada,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 2 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2662,B,Always (100%),09/20/08 X360,"Speedball - Bakersfield, California",Video/Graphic,"Video/Graphic - Speedball - Bakersfield, California: There are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Bakersfield, California, there are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Bakersfield, California,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 7 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2661,B,Always (100%),09/20/08 X360,"Speedball - Nurburgring, Germany",Video/Graphic,"Video/Graphic - Speedball - Nurburgring, Germany: There are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Nurburgring, Germany, there are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Nurburgring, Germany,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 7 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2660,B,Always (100%),09/20/08 X360,"Speedball - Paris, France",Video/Graphic,"Video/Graphic - Speedball - Paris, France: There are 8 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Paris, France, there are 8 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Paris, France,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 8 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2659,B,Always (100%),09/20/08 X360,"Speedball - Toulouse, France",Video/Graphic,"Video/Graphic - Speedball - Toulouse, France: There are 8 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Toulouse, France, there are 8 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Toulouse, France,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 8 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2658,B,Always (100%),09/20/08 X360,"Speedball - London, England",Video/Graphic,"Video/Graphic - Speedball - London, England: There are 3 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, London, England, there are 3 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select London, England,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 3 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2656,B,Always (100%),09/20/08 X360,"Speedball - Malaga, Spain",Video/Graphic,"Video/Graphic - Speedball - Malaga, Spain: There are 9 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Malaga, Spain, there are 9 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Malaga, Spain,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 9 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2655,B,Always (100%),09/20/08 X360,"Speedball - Tempe, Arizona",Video/Graphic,"Video/Graphic - Speedball - Tempe, Arizona: There are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Tempe, Arizona, there are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Tempe, Arizona,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 5 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2654,B,Always (100%),09/20/08 X360,"Speedball - Pittsburgh, Pennsylvania",Video/Graphic,"Video/Graphic - Speedball - Pittsburgh, Pennsylvania: There are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Pittsburgh, Pennsylvania, there are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Pittsburgh, Pennsylvania,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 5 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2653,B,Always (100%),09/20/08 X360,"Speedball - Tronto, Ontario",Video/Graphic,"Video/Graphic - Speedball - Toronto, Ontario: There are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Toronto, Ontario, there are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Toronto, Ontario,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 5 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2652,B,Always (100%),09/20/08 X360,"Speedball - Orlando, Florida",Video/Graphic,"Video/Graphic - Speedball - Orlando, Florida: There are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Orlando, Florida, there are 5 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Orlando, Florida,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 5 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2651,B,Always (100%),09/20/08 X360,"Speedball - Charlotte, North Carolina",Video/Graphic,"Video/Graphic - Speedball - Charlotte, North Carolina: There are 6 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Charlotte, North Carolina, there are 6 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Charlotte, North Carolina,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 6 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39714,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2630,C,Always (100%),09/20/08 X360,Multiplayer,Video/Graphic,"Video/Graphic: Multiplayer - Gold Mine Field, user observes LOD popping when navigating their character closer then further away from the large building with Tippmann banners.","Summary: During gameplay of an Xbox LIVE multiplayer match, user observes LOD popping when navigating their character closer then further away from the large building with Tippmann banners.

Steps to Reproduce:
1) User 1 creates an Xbox LIVE multiplayer match on the Gold Mine Field level.
2) User 2 joins user 1's game.
3) User 1 starts the game, gameplay begins for all users.
4) User 1 navigates their character towards the large building with Tippmann banners.
5) User 1 moves their character closer then further away from the building and observes LOD popping on the building.

Expected Results: Users must not observe LOD popping on the specified building.

Note: Video of issue attached.
Note: This issue occurs from either side of the building.","[John Hart (AMP QA Lead) -- 10/04/2008 07:51:18 PM]
Verified in the 10/04 build. Issue remains the same.",39714,39725,,AMP QA (E)\Xbox 360,,6. Dev - Open
2619,C,Always (100%),10/04/08 X360,Multiplayer,Video/Graphic,Video/Graphic - Multiplayer - The user's character twists too far at the torso when viewed by other users in gameplay.,"Summary:
Within multiplayer gameplay, when the user looks to the left or the right with the character, the other users observe the character's torso twisting too far before the legs turn with the rest of the body.

Steps to Reproduce:
1) User1 creates a default multiplayer match
2) User2 joins the match
3) Gameplay begins
4) User1 navigates the character in front of User2's character
5) User1 turns the character to the right or left as far as they can before the legs of the character move
6) User2 observes that User1's character twists at the torso at an extreme angle

Expected Results:
The user's character must not twist at an extreme angle when viewed by other user's within multiplayer gameplay.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2616,C,Always (100%),08/29/08 PS3,Multiplayer,Menu/GUI,Menu/GUI - Multiplayer - Host cannot scroll backwards through the level select screen to get from the first level to the last level,"Summary:
When a user selects XBbox Live, selects Create game, the user is brought to the level select screen. The user then notices that they must scroll all the way to the right to get to the last level on the level select screen.

Steps to Reproduce:
1) User selects Xbox Live
2) User selects Create Game
3) User is now on the level select menu and notices that they cannot scroll to the left to get to the last level. They must scroll all the way through all the levels to get to the last level.

Expected Results:
The level select screen must loop the levels so that users can easily access the woods ball courses. User must be able to scroll to the left while on the first level to get to the last level.","[John Hart (AMP QA Lead) -- 10/18/2008 02:43:32 AM]
Verified open on the 10/17 build. Issue occurs with the same steps.

[John Hart (AMP QA Lead) -- 10/24/2008 01:53:28 AM]
Verified in the 10/22 build",39690,39745,,AMP QA (E)\Xbox 360,,6. Dev - Open
2611,B,Frequently (80%-89%),09/19/08 Wii,Gameplay,Video/Graphic,Frequently - Video/Graphic - Gameplay: If the user is eliminated when against the level boundary the death camera will often clip though the ground and other level objects.,"Summary:
Frequently, during gameplay in any level if the user is eliminated and against the level boundary, the camera will often clip through the ground and other level objects like crowds, benches, trees, and buildings. 

Steps to Reproduce:
1) Enter any gameplay level,
2) Move user's character to the level boundary,
3) Have the user's character be shot and eliminated
4) Observe that often after being eliminated that the camera will clip items in the level.

Expected Results:
The ground and all the objects in the level must appear solid.",,39713,39713,,AMP QA (E)\Wii,,6. Dev - Open
2595,C,Always (100%),09/19/08 Wii,"Speedball - Charlotte, North Carolina",Video/Graphic,"Video/Graphic - Charlotte, North Carolina : audience is completely floating above bench","Summary:
During gameplay, in Charlotte, North Carolina, the audience is completely floating above the bench.

Steps to Reproduce:
1) User initiates Charlotte, North Carolina map in any mode of gameplay.
2) User's character turns around.
3) Observe that the audience is completely floating above the bench.

Expected Results:
Audience must be realistically seated on the bench.","[Kyle Kleven (AMP QA Lead) -- 10/02/2008 06:34:29 AM]
Verified Open in 10/01/08 Wii build.
[Kyle Kleven (AMP QA Lead) -- 10/05/2008 08:48:46 AM]
Verified Open in 10/04/08 Wii build.",39713,39726,,AMP QA (E)\Wii,,6. Dev - Open
2589,B,Always (100%),09/20/08 X360,"Speedball - Jacksonville, Florida",Video/Graphic,"Video/Graphic - Speedball - Jacksonville, Florida: There are 4 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Jacksonville, Florida, there are 4 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Jacksonville, Florida,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 4 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2588,B,Always (100%),09/20/08 X360,"Speedball - Huntington Beach, California",Video/Graphic,"Video/Graphic - Speedball - Huntington Beach, California: There are 6 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Huntington Beach, California, there are 6 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Huntington Beach, California,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 6 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2587,B,Always (100%),09/20/08 X360,"Speedball - San Diego, California",Video/Graphic,"Video/Graphic - Speedball - San Diego, California: There are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, San Diego, California, there are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select San Diego, California,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 7 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2586,B,Always (100%),09/20/08 X360,"Speedball - Buffalo, New York",Video/Graphic,"Video/Graphic - Speedball - Buffalo, New York: There are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Buffalo, New York, there are 7 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Buffalo, New York,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 7 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
2585,B,Always (100%),09/20/08 X360,"Speedball - Houston, Texas",Video/Graphic,"Video/Graphic - Speedball - Houston, Texas: There are 6 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.","Summary:
During gameplay, Speedball, Houston, Texas, there are 6 tall place holder side-banners behind the mesh fence at the edge of the field of play that are missing graphical textures.

Steps to Reproduce:
1) From the Main Menu, select a game-type,
2) Select Houston, Texas,
3) Enter gameplay,
4) Navigate the User's Avatar around the perimeter of the field with the camera pointed toward the tall side-banners,
5) Observe that there are 6 place holder side-banners missing graphical textures around the perimeter.

Expected Results:
Environmental objects must have graphical textures.",,39713,39714,,AMP QA (E)\Xbox 360,,6. Dev - Open
